Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
38,obj39-val39,39,0,1414.0,1033.0,2.0,1414.0,1033.0,2.0,1414,1033,2,1414,1033,2,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
39,obj40-val40,40,0,1105.080808080808,1200.3535353535353,4.232323232323233,1105.080808080808,1200.3535353535353,4.232323232323233,1103,1198,2,1108,1203,7,216.0,0.4583333333333333,99.0,99,162.0,162.0,99.90493333333333,0.2607220240633505,0.6388409805690676,1.1116343536780882,1.035906726768019,0.2607220240633505,0.6388409805690676,0.9278407605073667,3.7069132235662203,1.3012825752204418,1.2147510388590508,103.72784107809939,0.9544207126171683,1.3720280512329388,3.58499064755644,2.5369658366287307,0.4739686782593603,
40,obj41-val41,41,0,329.2,314.36,4.4,329.2,314.36,4.4,328,313,3,331,316,6,64.0,0.390625,25.0,25,68.0,68.0,41.88203333333333,0.22480483763029957,0.6080445968312297,0.9621640288611822,0.9872255170849228,0.22480483763029957,0.6080445968312297,0.8307943312974724,2.41677080155135,1.4104022293905991,1.1118815602401246,26.733171510785205,0.9351677555322616,0.5741080037762978,2.0711349545599216,1.5131498348343664,0.38541917202764775,
41,obj42-val42,42,0,584.2331288343559,600.7361963190184,5.754601226993865,584.2331288343559,600.7361963190184,5.754601226993865,581,597,3,587,604,8,336.0,0.4851190476190476,163.0,163,230.0,230.0,146.57356666666666,0.24696992748222074,0.6274053637313685,0.9542465851132973,0.9845101655852214,0.24696992748222074,0.6274053637313685,0.936213660832026,3.9340982495381867,1.1218326477377152,1.1531165102159695,175.74980561129425,0.9274547953726163,2.160746299311337,4.5300756402276505,3.048523549473704,0.47646361257889813,
42,obj43-val43,43,0,1170.6666666666667,706.8333333333334,3.6666666666666665,1170.6666666666667,706.8333333333334,3.6666666666666665,1170,706,3,1171,708,4,12.0,0.5,6.0,6,24.0,24.0,15.5879,0.2945243112740431,0.6653352908462414,1.0749593489855716,1.0243868945719197,0.2945243112740431,0.6653352908462414,0.7412698561151176,1.8108347521231751,1.8869488416250884,1.5501477031243647,4.506420530766712,1.3314336642654994,0.49999999999993694,1.3844373104863503,0.9145706064407494,0.31027846686729627,
43,obj44-val44,44,0,334.60869565217394,734.0289855072464,5.956521739130435,334.60869565217394,734.0289855072464,5.956521739130435,331,731,3,338,737,9,392.0,0.3520408163265306,138.0,138,208.0,208.0,130.5249333333333,0.23934289587660207,0.6208791189062515,0.9685679766926291,0.9894109261923709,0.23934289587660207,0.6208791189062515,0.928460046102182,3.6925840299484873,1.089430117106285,1.2314848334806803,144.29521430252714,0.9563726743609896,2.080808173500002,4.242219857759763,2.8543494874198996,0.4213069668148748,
44,obj45-val45,45,0,733.0,1333.642857142857,4.214285714285714,733.0,1333.642857142857,4.214285714285714,731,1332,3,734,1336,5,60.0,0.23333333333333334,14.0,14,50.0,50.0,23.5153,0.17733662210983664,0.561823275836137,1.7047349841644837,1.1945902282909868,0.17733662210983664,0.561823275836137,0.6917981244717248,2.7819340937139354,2.0349496503906654,1.0586844498001164,20.570991680368312,0.6805700093379912,0.41649656391754936,3.0987159947834337,1.3580499474578722,0.6651334935047569,
45,obj46-val46,46,0,450.99378881987576,1342.9378881987577,6.633540372670807,450.99378881987576,1342.9378881987577,6.633540372670807,447,1339,3,454,1346,9,448.0,0.359375,161.0,161,250.0,250.0,161.18103333333332,0.18762214619220716,0.5724817002677899,0.7001036121686173,0.8879478079904262,0.18762214619220716,0.5724817002677899,0.9081333712949713,4.55859496260682,1.2449322992882959,1.3333058375439628,192.0261421396584,0.8384275089112948,1.8836472603099057,5.013180420945353,3.121444320520928,0.7481246056787765,
46,obj47-val47,47,0,550.0,103.0,4.0,550.0,103.0,4.0,550,103,4,550,103,4,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
47,obj48-val48,48,0,1182.3125,320.0625,5.125,1182.3125,320.0625,5.125,1181,318,4,1183,322,6,45.0,0.35555555555555557,16.0,16,50.0,50.0,30.69866666666667,0.23162334316386826,0.6141309530747927,1.0007688964441273,1.0002562331536724,0.23162334316386826,0.6141309530747927,0.79444064593922,2.7490836701407573,2.132297760277111,1.0727397738179458,17.842774122209924,0.8967215462355644,0.3423265984407288,2.4984370114133356,1.3590654898989833,0.5520903251371211,
48,obj49-val49,49,0,1316.75,625.8166666666667,6.65,1316.75,625.8166666666667,6.65,1315,623,4,1318,628,9,144.0,0.4166666666666667,60.0,60,116.0,116.0,73.79343333333333,0.26084403310998117,0.638940616884858,1.0132152632952183,1.0043858241901398,0.26084403310998117,0.638940616884858,0.9103021532262592,3.0306238530964555,1.1916386793817373,1.2709546731999095,64.60489931711926,0.9287221346090847,1.1627314584393642,3.29928443420357,2.072145812760942,0.4506858796135386,
49,obj50-val50,50,0,769.4,697.6,4.2,769.4,697.6,4.2,769,697,4,770,698,5,8.0,0.625,5.0,5,20.0,20.0,12.921233333333333,0.3534291735288517,0.7070242052287774,1.31063111721904,1.0943598677784934,0.3534291735288517,0.7070242052287774,0.8028328070741302,1.3192090144261766,1.3192090144261766,1.4749205163937167,3.746567673388535,1.334554834152459,0.5999999999999698,0.9797958971132525,0.7896477281061955,0.14342448142107744,
50,obj51-val51,51,0,669.0,824.0,4.0,669.0,824.0,4.0,669,824,4,669,824,4,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
51,obj52-val52,52,0,222.0909090909091,880.0909090909091,5.03030303030303,222.0909090909091,880.0909090909091,5.03030303030303,221,878,4,224,882,6,60.0,0.55,33.0,33,74.0,74.0,46.6293,0.30393806485137664,0.6723496819099608,1.2147965940837482,1.0670084412631304,0.30393806485137664,0.6723496819099608,0.9099558933402938,2.3758653218784604,1.1599573144976207,1.258572718579237,33.1735320945722,0.9947689593596035,0.9781825691860015,2.3585804511867012,1.6190537768399813,0.35443884080053073,
52,obj53-val53,53,0,1071.4807692307693,944.5769230769231,5.634615384615385,1071.4807692307693,944.5769230769231,5.634615384615385,1070,943,4,1073,947,7,80.0,0.65,52.0,52,94.0,94.0,58.68723333333333,0.3681929765936315,0.7167350526840046,1.512962458866639,1.1480021920792638,0.3681929765936315,0.7167350526840046,0.9544233817862607,2.703361395288284,1.1193958545447213,1.279165813981852,51.63054130307049,1.0071558168402845,1.5081141482075233,2.6248414998640186,1.9342747897540882,0.31865396522336065,
53,obj54-val54,54,0,1306.0,956.8,4.6,1306.0,956.8,4.6,1306,956,4,1306,958,5,6.0,0.8333333333333334,5.0,5,20.0,20.0,13.333333333333334,0.3534291735288517,0.7070242052287774,1.1928234606598742,1.0605359401651295,0.3534291735288517,0.7070242052287774,0.8028328070741302,1.7320508075688774,1.7320508075688772,NaN,NaN,NaN,0.4472135954999786,1.264911064067395,0.8478014765201806,0.3186547042062178,
54,obj55-val55,55,0,426.6666666666667,987.5,4.333333333333333,426.6666666666667,987.5,4.333333333333333,426,987,4,427,988,5,8.0,0.75,6.0,6,22.0,22.0,13.842466666666667,0.3823726595653993,0.7258202541321863,1.5350213316054244,1.1535545548648092,0.3823726595653993,0.7258202541321863,0.864814832134304,1.2909944487358056,1.1547005383792517,1.4999999999999998,4.506420530766712,1.3314336642654994,0.6871842709362674,0.8975274678557646,0.8274130688825919,0.10862075982096069,
55,obj56-val56,56,0,1288.0212765957447,1129.0212765957447,5.553191489361702,1288.0212765957447,1129.0212765957447,5.553191489361702,1286,1127,4,1290,1131,7,100.0,0.47,47.0,47,102.0,102.0,62.168800000000005,0.2354222868505276,0.6174702919019457,1.039754085749506,1.0130795416484786,0.2354222868505276,0.6174702919019457,0.8829664906127832,2.675324730141244,1.22345118034869,1.0970406531078698,48.845222274593404,0.962223075488937,1.4471213679261228,2.7149136262852367,1.9231202565648802,0.3201829786967923,
56,obj57-val57,57,0,1154.6888888888889,1264.9777777777779,5.333333333333333,1154.6888888888889,1264.9777777777779,5.333333333333333,1153,1263,4,1157,1267,7,100.0,0.45,45.0,45,98.0,98.0,59.9795,0.24333197099709294,0.6243094794236855,1.0613750583613177,1.0200535209521395,0.24333197099709294,0.6243094794236855,0.8861819802062967,3.086715068470467,1.5604796406451034,1.0546798478625286,47.96686695343068,0.9381475768198263,1.1193031341744093,2.952880995373679,1.9124631776904393,0.43771465691227013,
57,obj58-val58,58,0,716.0,75.0,5.0,716.0,75.0,5.0,716,75,5,716,75,5,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
58,obj59-val59,59,0,758.0,75.0,5.0,758.0,75.0,5.0,758,75,5,758,75,5,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
59,obj60-val60,60,0,768.0,75.0,5.666666666666667,768.0,75.0,5.666666666666667,767,75,5,769,75,6,6.0,0.5,3.0,3,16.0,16.0,6.666666666666667,0.24850488763747386,0.6287024892366452,3.435331566700438,1.5088852738977692,0.24850488763747386,0.6287024892366452,0.3623518551866286,2.055554977164722,4.391067076224635,NaN,NaN,NaN,0.33333333333333304,1.2018504251546633,0.863092103959152,0.4646949143883326,
60,obj61-val61,61,0,348.4031007751938,325.07751937984494,7.511627906976744,348.4031007751938,325.07751937984494,7.511627906976744,345,322,5,352,328,10,336.0,0.38392857142857145,129.0,129,196.0,196.0,123.45916666666666,0.24995600798534717,0.6299238629264864,1.000142241788863,1.000047411681718,0.24995600798534717,0.6299238629264864,0.9310314630338349,3.6756264655269435,1.1637434868706822,1.1217021790971058,136.92747746167962,0.9421045533837561,1.8687637914639634,4.341528216604551,2.782896819979476,0.44798190908020374,
61,obj62-val62,62,0,1224.3333333333333,484.6666666666667,5.0,1224.3333333333333,484.6666666666667,5.0,1224,484,5,1225,485,5,4.0,0.75,3.0,3,14.0,14.0,9.333333333333334,0.370946071342235,0.7185170346115792,1.2519429907800428,1.0777751956412636,0.370946071342235,0.7185170346115792,0.7247037103732568,1.2909944487358058,1.732050807568877,NaN,NaN,NaN,0.4714045207909647,0.7453559924999892,0.6540388352636223,0.15816595593607707,
62,obj63-val63,63,0,1253.9262295081967,525.0573770491803,7.450819672131147,1253.9262295081967,525.0573770491803,7.450819672131147,1250,521,5,1257,528,9,320.0,0.38125,122.0,122,194.0,194.0,126.64443333333334,0.2305509122677423,0.6131816655571128,0.8287312574208379,0.9393005425170017,0.2305509122677423,0.6131816655571128,0.920587040990847,4.39508550440211,1.407796058438318,1.3033802171300255,137.67020489226766,0.8861757712605265,1.551996745966109,4.440739725465292,2.8057803430311594,0.713861255344772,
63,obj64-val64,64,0,1232.0,652.5,5.0,1232.0,652.5,5.0,1232,651,5,1232,654,5,4.0,1.0,4.0,4,18.0,18.0,12.0,0.310280755910103,0.6769944624659683,1.0471975511965976,1.0154912975632593,0.310280755910103,0.6769944624659683,0.6756035959798289,2.5,NaN,NaN,NaN,NaN,0.5,1.5,1.0,0.5773502691896257,
64,obj65-val65,65,0,815.0,672.5,5.0,815.0,672.5,5.0,815,672,5,815,673,5,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
65,obj66-val66,66,0,1001.6944444444445,703.7222222222222,6.194444444444445,1001.6944444444445,703.7222222222222,6.194444444444445,1000,702,5,1003,705,8,64.0,0.5625,36.0,36,78.0,78.0,48.51433333333333,0.30886846298379395,0.6759657512839563,1.2836516148237602,1.0867985671357916,0.30886846298379395,0.6759657512839563,0.9164341020122314,2.4104279810666482,1.1983131135132703,1.1126042700280971,36.7189050513962,0.9804213919126964,1.0206207261596303,2.269973078646077,1.6663382161190703,0.3296314954346943,
66,obj67-val67,67,0,993.9166666666666,811.25,5.5,993.9166666666666,811.25,5.5,993,810,5,995,813,6,24.0,0.5,12.0,12,40.0,40.0,25.865166666666664,0.25446900494077324,0.6336923952387825,0.9411720510704442,0.9799930761243582,0.25446900494077324,0.6336923952387825,0.7891277282232103,2.148117825991957,1.3765431918455462,2.1644133734424127,10.123786808518549,1.1853272127286139,0.5651941652604446,1.8219342590896224,1.173074313658181,0.38770027344133157,
67,obj68-val68,68,0,1260.3333333333333,1086.0217391304348,8.057971014492754,1260.3333333333333,1086.0217391304348,8.057971014492754,1258,1083,5,1263,1089,11,294.0,0.46938775510204084,138.0,138,204.0,204.0,126.37193333333333,0.2536997527603807,0.6330532069842807,1.0672315538467887,1.0219262440172432,0.2536997527603807,0.6330532069842807,0.9344501109157444,3.6816598261500664,1.1256482878287941,1.1385135228057068,144.9025206231174,0.9523643854265971,1.9334251330790917,3.9285856130590973,2.843868415805039,0.4186455408927192,
68,obj69-val69,69,0,1022.8,1269.9,5.5,1022.8,1269.9,5.5,1022,1269,5,1024,1271,6,18.0,0.5555555555555556,10.0,10,36.0,36.0,22.359166666666667,0.242406840554768,0.6235172823396089,1.011778703289681,1.0039109192013478,0.242406840554768,0.6235172823396089,0.7464899343842072,2.0600675741437935,1.7760666930209705,1.2154138674792443,9.551910837802042,1.0469109448158402,0.5477225575051661,1.581138830084276,1.0873684067814282,0.36152446963997503,
69,obj70-val70,70,0,888.5,1402.15,6.15,888.5,1402.15,6.15,887,1401,5,890,1403,7,36.0,0.5555555555555556,20.0,20,56.0,56.0,33.2426,0.25760143843210764,0.6362819806166707,1.2314801422354422,1.0718708766735825,0.25760143843210764,0.6362819806166707,0.8444205084596682,2.6813884999165425,1.683757298912719,1.397206607869709,20.38675959828755,0.9810288831619892,0.543139024560036,2.0724381776063208,1.4628144622472867,0.418217323340881,
70,obj71-val71,71,0,773.0,78.75,7.625,773.0,78.75,7.625,771,76,6,775,81,9,120.0,0.26666666666666666,32.0,32,84.0,84.0,54.31249999999999,0.19539546144776168,0.5802810572786854,0.7228579283026262,0.8974652664310508,0.19539546144776168,0.5802810572786854,0.8211442228384243,2.858500339823068,1.476908875790025,1.0626484037544137,42.20912385158286,0.7581299273711408,0.8385254915624212,3.4573291714848327,1.7021223460613664,0.5850769348513507,
71,obj72-val72,72,0,811.0,80.0,6.0,811.0,80.0,6.0,811,80,6,811,80,6,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
72,obj73-val73,73,0,523.0,112.0,6.0,523.0,112.0,6.0,523,112,6,523,112,6,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
73,obj74-val74,74,0,389.7142857142857,401.2857142857143,6.428571428571429,389.7142857142857,401.2857142857143,6.428571428571429,389,400,6,390,402,7,12.0,0.5833333333333334,7.0,7,26.0,26.0,16.509133333333335,0.31530322262928967,0.6806277266928752,1.2316168681094395,1.071910543589851,0.31530322262928967,0.6806277266928752,0.7982372630346262,1.6903085094570334,1.4540914403282466,1.6684159028525307,5.734542357227352,1.220672821638115,0.5890150893739439,1.4356965173029754,0.934492620787976,0.2764336458291306,
74,obj75-val75,75,0,899.6842105263158,483.2105263157895,7.456140350877193,899.6842105263158,483.2105263157895,7.456140350877193,897,480,6,902,485,9,144.0,0.3958333333333333,57.0,57,118.0,118.0,75.85353333333333,0.22364338803777195,0.6069956393373848,0.8419273899603784,0.9442598984700842,0.22364338803777195,0.6069956393373848,0.8849059893417034,3.1245742027362637,1.2353047682210336,1.2633595966216586,66.28051851415508,0.8599812022868666,0.8990265245838245,3.3273723246192555,2.1035444131374152,0.5138027151178716,
75,obj76-val76,76,0,280.19101123595505,717.943820224719,7.842696629213483,280.19101123595505,717.943820224719,7.842696629213483,278,715,6,283,720,10,180.0,0.49444444444444446,89.0,89,150.0,150.0,91.997,0.265435257696904,0.6426675846747985,1.1505656146689562,1.0478612898248734,0.265435257696904,0.6426675846747985,0.9266491837722631,3.270648693670338,1.1401515822215758,1.2264036599963264,91.92458045237385,0.9681850008128232,1.5055341247821723,3.216408662822117,2.4079962144050664,0.3998291161523954,
76,obj77-val77,77,0,779.4805194805194,727.5324675324675,8.03896103896104,779.4805194805194,727.5324675324675,8.03896103896104,777,725,6,782,730,10,180.0,0.42777777777777776,77.0,77,144.0,144.0,92.45536666666666,0.2245672121326905,0.6078302810187185,0.8484718690321994,0.9467002300233699,0.2245672121326905,0.6078302810187185,0.8998187021682841,3.144665510852553,1.131530932244251,1.21902426801652,83.45776460046434,0.9226223631632183,1.2364973189759303,3.499030056189883,2.299406870634684,0.4394237264463921,
77,obj78-val78,78,0,982.0,868.0,6.0,982.0,868.0,6.0,982,868,6,982,868,6,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
78,obj79-val79,79,0,685.0,1005.5714285714286,7.476190476190476,685.0,1005.5714285714286,7.476190476190476,684,1004,6,686,1008,8,45.0,0.4666666666666667,21.0,21,56.0,56.0,33.917033333333336,0.2840055858713987,0.6573184303908256,1.2783135377028072,1.0852899867507442,0.2840055858713987,0.6573184303908256,0.8714051885389267,2.595364932234589,1.7675528324833008,1.1345511482712403,20.659271239758755,1.0164927773243768,0.6767938287405767,2.678121655359799,1.4114245532650245,0.46612264880002185,
79,obj80-val80,80,0,586.7264957264957,1084.854700854701,9.076923076923077,586.7264957264957,1084.854700854701,9.076923076923077,583,1082,6,590,1087,12,336.0,0.3482142857142857,117.0,117,190.0,190.0,121.74416666666667,0.22571649308349095,0.6088654258124987,0.8579848376582994,0.9502251867501473,0.22571649308349095,0.6088654258124987,0.9167900503834046,3.835057805700294,1.2143321375183171,1.2707387779312131,126.08780100517623,0.927924819588192,1.5957061237763563,4.044532586767374,2.706752373188927,0.5139877534109781,
80,obj81-val81,81,0,728.0,77.0,7.0,728.0,77.0,7.0,728,77,7,728,77,7,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
81,obj82-val82,82,0,765.5,196.5,7.75,765.5,196.5,7.75,765,196,7,766,197,8,8.0,0.5,4.0,4,20.0,20.0,9.333333333333334,0.2261946710584651,0.6092950804150119,2.2256764280534096,1.3056316682956188,0.2261946710584651,0.6092950804150119,0.4504023973198858,1.411147729162885,1.2621688994810694,2.52433779896214,2.927005994834792,1.3665841501721183,0.75,1.0307764064044151,0.8201941016011038,0.140388203202207,
82,obj83-val83,83,0,844.8571428571429,222.57142857142858,8.333333333333334,844.8571428571429,222.57142857142858,8.333333333333334,844,221,7,846,224,9,36.0,0.5833333333333334,21.0,21,54.0,54.0,32.356366666666666,0.3167449383248968,0.6816635326518404,1.4723522290063584,1.1376375177154587,0.3167449383248968,0.6816635326518404,0.896302479640039,2.150447971265162,1.3669667783548243,1.1016745536613655,20.235137904256476,1.0377987093224916,0.8053111678708331,1.8207670756481364,1.3771915631358804,0.2954501575455637,
83,obj84-val84,84,0,922.4285714285714,397.42857142857144,7.428571428571429,922.4285714285714,397.42857142857144,7.428571428571429,922,397,7,923,398,8,8.0,0.875,7.0,7,24.0,24.0,14.351600000000001,0.40088031256744755,0.7373466448980571,1.874767814845471,1.233055135701292,0.40088031256744755,0.7373466448980571,0.8980169209139542,1.1952286093343938,1.0000000000000002,1.3228756555322956,5.406578383729267,1.2947190446856423,0.7423074889581092,0.9147320339189757,0.8550689963171656,0.06436384028478179,
84,obj85-val85,85,0,1405.1791044776119,652.3731343283582,9.462686567164178,1405.1791044776119,652.3731343283582,9.462686567164178,1403,649,7,1407,655,11,175.0,0.38285714285714284,67.0,67,128.0,128.0,81.82369999999999,0.24208733520065542,0.6232432189773208,0.926754357542784,0.9749631746048523,0.24208733520065542,0.6232432189773208,0.9042219046402159,3.3662645080120606,1.3347332968358046,1.162228833216174,77.1707405169545,0.8682047049332127,1.0134976788875187,3.7671417081904495,2.2102636685491373,0.5526205039287118,
85,obj86-val86,86,0,1218.3461538461538,716.0,8.365384615384615,1218.3461538461538,716.0,8.365384615384615,1217,714,7,1220,718,10,80.0,0.65,52.0,52,98.0,98.0,59.3779,0.32492328374130336,0.687480589386888,1.4607791411049635,1.1346489605347092,0.32492328374130336,0.687480589386888,0.936911026157155,2.6863918196870933,1.2030319829862863,1.0992697841821402,51.043214855658015,1.0187446097791375,1.3948606004452422,2.5083440634865957,1.951224894732875,0.27893111887370187,
86,obj87-val87,87,0,859.0714285714286,841.7857142857143,7.928571428571429,859.0714285714286,841.7857142857143,7.928571428571429,857,840,7,861,843,9,60.0,0.4666666666666667,28.0,28,68.0,68.0,42.3944,0.2819951883234477,0.6557637655825425,1.1637051510056111,1.0518350830256462,0.2819951883234477,0.6557637655825425,0.887510175396661,2.311443923367709,1.0909116493186053,1.487090017347057,29.229558541471103,0.9579344128743307,0.955649154304249,2.574403041562835,1.5423753557045599,0.39461032800369994,
87,obj88-val88,88,0,931.2168021680217,946.6747967479674,11.300813008130081,931.2168021680217,946.6747967479674,11.300813008130081,927,943,7,936,950,16,800.0,0.46125,369.0,369,398.0,398.0,252.6326333333333,0.24426198920595746,0.62510384066376,0.9550734202541193,0.9847944361341749,0.24426198920595746,0.62510384066376,0.9531184848467116,5.4068225175527305,1.1935804621516606,1.2322053076099049,377.16245331666624,0.9783582558526497,2.77706382522959,5.52862930806395,4.117644954657374,0.5546856468792905,
88,obj89-val89,89,0,795.6168224299065,1029.2990654205607,8.91588785046729,795.6168224299065,1029.2990654205607,8.91588785046729,792,1026,7,799,1032,11,280.0,0.3821428571428571,107.0,107,176.0,176.0,109.15596666666666,0.23751001407141148,0.6192901653411517,0.9955830378179632,0.9985255062092969,0.23751001407141148,0.6192901653411517,0.9195497097049996,3.838479229566189,1.4134003099083903,1.0439586553255198,113.59324578565626,0.9419574135763553,1.6463990249398721,3.9977065658582345,2.6117097067507973,0.5110977195758464,
89,obj90-val90,90,0,381.5,1047.608695652174,8.804347826086957,381.5,1047.608695652174,8.804347826086957,380,1046,7,383,1049,10,64.0,0.71875,46.0,46,90.0,90.0,56.18736666666667,0.32827703975288897,0.6898378148673122,1.3491244137437823,1.1049704581125779,0.32827703975288897,0.6898378148673122,0.9348114383706488,2.330080819128048,1.0303858251309732,1.0751533747764441,46.42280402118363,0.9908923204856239,1.125826728367352,2.3696649360748325,1.8178468182982324,0.29242561387799665,
90,obj91-val91,91,0,611.5,1346.0,7.0,611.5,1346.0,7.0,611,1346,7,612,1346,7,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
91,obj92-val92,92,0,890.0,1398.0,7.5,890.0,1398.0,7.5,890,1398,7,890,1398,8,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
92,obj93-val93,93,0,677.0,81.0,8.0,677.0,81.0,8.0,677,81,8,677,81,8,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
93,obj94-val94,94,0,348.80645161290323,593.6516129032258,12.174193548387096,348.80645161290323,593.6516129032258,12.174193548387096,346,591,8,352,596,16,378.0,0.41005291005291006,155.0,155,224.0,224.0,143.1553,0.2417529124348198,0.6229561014367778,0.9261758989237707,0.9747602825699024,0.2417529124348198,0.6229561014367778,0.9327890124890125,4.28395297651161,1.330129904151265,1.1546374790827336,161.20886044081567,0.9614856129877853,1.8091569604067497,4.265633546444121,2.973454101767421,0.5339188313291812,
94,obj95-val95,95,0,373.17857142857144,793.025974025974,12.78896103896104,373.17857142857144,793.025974025974,12.78896103896104,370,789,8,377,796,17,640.0,0.48125,308.0,308,350.0,350.0,223.0198,0.25023593323953625,0.6301589251400628,0.9672161520512855,0.9889504068699526,0.25023593323953625,0.6301589251400628,0.9514998381385005,5.511181283424434,1.3316627620483745,1.2205718465409112,323.94465540725196,0.95077969294722,2.279031146142311,5.367575437939345,3.8727355735302207,0.6803472928152968,
95,obj96-val96,96,0,983.5714285714286,865.0,8.714285714285714,983.5714285714286,865.0,8.714285714285714,981,863,8,985,867,9,50.0,0.14,7.0,7,34.0,34.0,14.666666666666668,0.14099759416172386,0.5204801659206172,1.756524404878553,1.2065668694679998,0.14099759416172386,0.5204801659206172,0.3991186315173129,4.252424430224754,4.090183267260378,2.19798998174031,8.759658142641625,0.7991179434188548,0.5150787536377267,3.335033579979631,1.7403066594656618,0.9951705264252811,
96,obj97-val97,97,0,456.1666666666667,1091.1666666666667,8.5,456.1666666666667,1091.1666666666667,8.5,456,1090,8,457,1092,9,12.0,0.5,6.0,6,24.0,24.0,15.587900000000001,0.2945243112740431,0.6653352908462414,1.074959348985571,1.0243868945719194,0.2945243112740431,0.6653352908462414,0.7412698561151176,1.5811388300841895,1.3416407864998738,1.8257418583505536,5.038331320997525,1.1908704723317158,0.5527707983925951,1.280190957978173,0.8906287410521744,0.28542926981568667,
97,obj98-val98,98,0,473.5,1350.0,8.0,473.5,1350.0,8.0,473,1350,8,474,1350,8,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
98,obj99-val99,99,0,852.5,418.1666666666667,9.666666666666666,852.5,418.1666666666667,9.666666666666666,852,417,9,853,419,10,12.0,0.5,6.0,6,26.0,26.0,17.333333333333332,0.23165134723784545,0.6141557022475216,0.7818232969277286,0.9212331042633246,0.23165134723784545,0.6141557022475216,0.6177248800959315,1.7020648654946904,1.3943658927312301,2.1085149447546367,5.03833132099753,1.1908704723317145,0.623609564462329,1.3123346456686522,0.9358839993329706,0.28684264167721346,
